movieId,title,year
3838,Phantasm III: Lord of the Dead,1994
3839,Phantasm IV: Oblivion,1998
3840,Pumpkinhead,1988
3841,Air America,1990
3843,Sleepaway Camp,1983
3844,Steel Magnolias,1989
3848,Silent Fall,1994
3857,Bless the Child,2000
3870,Our Town,1940
3871,Shane,1953
3872,"Suddenly, Last Summer",1959
3873,Cat Ballou,1965
3877,Supergirl,1984
3878,X: The Unknown,1956
3882,Bring It On,2000
3888,Skipped Parts,2000
3890,Back Stage,2000
3893,Nurse Betty,2000
3894,Solas,1999
3897,Almost Famous,2000
3898,Bait,2000
3901,Duets,2000
3903,Urbania,2000
3906,Under Suspicion,2000
3908,Urban Legends: Final Cut,2000
3909,Woman on Top,2000
3910,Dancer in the Dark,2000
3911,Best in Show,2000
3913,Barenaked in America,1999
3915,Girlfight,2000
3916,Remember the Titans,2000
3917,Hellraiser,1987
3918,Hellbound: Hellraiser II,1988
3919,Hellraiser III: Hell on Earth,1992
3923,Return of the Fly,1959
3925,Stranger Than Paradise,1984
3926,Voyage to the Bottom of the Sea,1961
3927,Fantastic Voyage,1966
3936,Phantom of the Opera,1943
3937,Runaway,1984
3941,Sorority House Massacre,1986
3943,Bamboozled,2000
3944,Bootmen,2000
3945,Digimon: The Movie,2000
3946,Get Carter,2000
3947,Get Carter,1971
3948,Meet the Parents,2000
3949,Requiem for a Dream,2000
3950,Tigerland,2000
3953,Dr. T and the Women,2000
3956,Lost Souls,2000
3957,Billy Jack,1971
3958,Billy Jack Goes to Washington,1977
3960,Haunted,1995
3961,Ghoulies,1985
3962,Ghoulies II,1987
3966,Detour,1945
3967,Billy Elliot,2000
3968,Bedazzled,2000
3969,Pay It Forward,2000
3973,Book of Shadows: Blair Witch 2,2000
3975,Lucky Numbers,2000
3977,Charlie's Angels,2000
3979,Little Nicky,2000
3980,Men of Honor,2000
3981,Red Planet,2000
3982,What's Cooking?,2000
3983,You Can Count on Me,2000
3984,Diamonds Are Forever,1971
3987,Bounce,2000
3989,One Day in September,1999
3990,Rugrats in Paris: The Movie,2000
3991,102 Dalmatians,2000
3992,Malèna,2000
3993,Quills,2000
3994,Unbreakable,2000
3997,Dungeons & Dragons,2000
3998,Proof of Life,2000
3999,Vertical Limit,2000
4003,She's Having a Baby,1988
4007,Wall Street,1987
4008,Born on the Fourth of July,1989
4009,Talk Radio,1988
4010,Brewster's Millions,1985
4011,Snatch,2000
4012,Punchline,1988
4014,Chocolat,2000
4017,Pollock,2000
4018,What Women Want,2000
4019,Finding Forrester,2000
4021,Before Night Falls,2000
4022,Cast Away,2000
4025,Miss Congeniality,2000
4027,"O Brother, Where Art Thou?",2000
4028,Songcatcher,2000
4029,State and Main,2000
4030,Dracula 2000,2000
4031,All the Pretty Horses,2000
4033,Thirteen Days,2000
4034,Traffic,2000
4036,Shadow of the Vampire,2000
4037,House of Games,1987
4038,Kill Me Again,1989
4039,Annie,1982
4040,Don't Tell Mom the Babysitter's Dead,1991
4043,At Close Range,1986
4045,Breakheart Pass,1975
4046,Friendly Persuasion,1956
4047,Gettysburg,1993
4052,Antitrust,2001
4053,Double Take,2001
4054,Save the Last Dance,2001
4055,Panic,2000
4057,Kids World,2000
4061,The Man in the Moon,1991
4062,Mystic Pizza,1988
4063,Prelude to a Kiss,1992
4064,Coffy,1973
4065,Foxy Brown,1974
4066,I'm Gonna Git You Sucka,1988
4067,Untamed Heart,1993
4068,Sugar & Spice,2001
4078,Amazing Grace and Chuck,1987
4079,Amazon Women on the Moon,1987
4080,Baby Boom,1987
4081,Back to the Beach,1987
4082,Barfly,1987
4084,Beverly Hills Cop II,1987
4085,Beverly Hills Cop,1984
4091,Can't Buy Me Love,1987
4092,Cherry 2000,1987
4093,Cop,1988
4095,Cry Freedom,1987
4097,Dead of Winter,1987
4100,Disorderlies,1987
4102,Eddie Murphy Raw,1987
4103,Empire of the Sun,1987
4104,Ernest Goes to Camp,1987
4106,Extreme Prejudice,1987
4108,Five Corners,1987
4109,Flowers in the Attic,1987
4111,Gardens of Stone,1987
4116,Hollywood Shuffle,1987
4117,Hope and Glory,1987
4119,Housekeeping,1987
4121,Innerspace,1987
4123,Ishtar,1987
4124,Jaws: The Revenge,1987
4125,Leonard Part 6,1987
4126,Less Than Zero,1987
4127,"Like Father, Like Son",1987
4129,Made in Heaven,1987
4130,Maid to Order,1987
4131,Making Mr. Right,1987
4132,Mannequin,1987
4133,Masters of the Universe,1987
4137,Morgan Stewart's Coming Home,1987
4138,My Demon Lover,1987
4139,No Man's Land,1987
4141,Head Over Heels,2001
4143,Valentine,2001
4148,Hannibal,2001
4150,Signs & Wonders,2001
4152,Vatel,2000
4153,Down to Earth,2001
4154,Recess: School's Out,2001
4155,Sweet November,2001
4158,Monkeybone,2001
4159,3000 Miles to Graceland,2001
4162,See Spot Run,2001
4166,Series 7: The Contenders,2001
4167,15 Minutes,2001
4168,Get Over It,2001
4172,Simon Magus,1999
4174,Avalon,1990
4178,Of Mice and Men,1939
4182,Tuff Turf,1985
4187,Lilies of the Field,1963
4188,Hans Christian Andersen,1952
4190,Elmer Gantry,1960
4191,Alfie,1966
4192,Demetrius and the Gladiators,1954
4194,I Know Where I'm Going!,1945
4197,Real Life,1979
4199,Death Warrant,1990
4200,Double Impact,1991
4203,Harley Davidson and the Marlboro Man,1991
4205,Mermaids,1990
4210,Manhunter,1986
4211,Reversal of Fortune,1990
4212,Death on the Nile,1978
4214,Revenge of the Nerds,1984
4215,Revenge of the Nerds II: Nerds in Paradise,1987
4216,Longtime Companion,1990
4217,4 Little Girls,1997
4218,River's Edge,1986
4219,Girls Just Want to Have Fun,1985
4221,Necessary Roughness,1991
4223,Enemy at the Gates,2001
4224,Exit Wounds,2001
4226,Memento,2000
4228,Heartbreakers,2001
4229,Say It Isn't So,2001
4232,Spy Kids,2001
4233,Tomcats,2001
4238,Along Came a Spider,2001
4239,Blow,2001
4240,Just Visiting,2001
4241,Pokémon 3: The Movie,2001
4245,Shadow Magic,2000
4246,Bridget Jones's Diary,2001
4247,Joe Dirt,2001
4248,Josie and the Pussycats,2001
4251,Chopper,2000
4253,Lakeboat,2000
4254,Crocodile Dundee in Los Angeles,2001
4255,Freddy Got Fingered,2001
4262,Scarface,1983
4263,Days of Wine and Roses,1962
4265,Driven,2001
4267,One Night at McCool's,2001
4268,Town & Country,2001
4274,Cleopatra,1963
4275,Krull,1983
4276,Lost in America,1985
4279,True Believer,1989
4281,Candy,1968
4282,Fellini Satyricon,1969
4284,Frankie and Johnny,1966
4285,Frankie and Johnny,1991
4287,Paris When It Sizzles,1964
4288,Pola X,1999
4290,For the Boys,1991
4292,Norma Rae,1979
4293,Summer Rental,1985
4296,Love Story,1970
4300,Bread and Roses,2000
4304,Startup.com,2001
4305,Angel Eyes,2001
4306,Shrek,2001
4308,Moulin Rouge,2001
4310,Pearl Harbor,2001
4319,Apache,1954
4321,City Slickers,1991
4322,Eight Men Out,1988
4326,Mississippi Burning,1988
4329,Rio Bravo,1959
4331,Semi-Tough,1978
4332,Suspect,1987
4333,Throw Momma from the Train,1987
4338,Twelve O'Clock High,1949
4339,Von Ryan's Express,1965
4341,What's the Worst That Could Happen?,2001
4343,Evolution,2001
4344,Swordfish,2001
4346,Bride of the Wind,2001
4349,Catch-22,1970
4351,Point Break,1991
4353,Uncommon Valor,1983
4354,Unlawful Entry,1992
4355,Youngblood,1986
4356,Gentlemen Prefer Blondes,1953
4357,How to Marry a Millionaire,1953
4360,There's No Business Like Show Business,1954
4361,Tootsie,1982
4366,Atlantis: The Lost Empire,2001
4367,Lara Croft: Tomb Raider,2001
4368,Dr. Dolittle 2,2001
4370,A.I. Artificial Intelligence,2001
4371,Baby Boy,2001
4372,Crazy/Beautiful,2001
4373,Pootie Tang,2001
4378,Sexy Beast,2000
4384,Lumumba,2000
4386,Cats & Dogs,2001
4387,Kiss of the Dragon,2001
4388,Scary Movie 2,2001
4389,Lost and Delirious,2001
4392,Alice,1990
4393,Another Woman,1988
4394,Beach Blanket Bingo,1965
4397,Cannonball Run II,1984
4401,Donovan's Reef,1963
4404,Faust,1926
4407,Salvador,1986
4408,September,1987
4409,Shadows and Fog,1991
4410,Something Wild,1986
4413,Village of the Giants,1965
4419,All That Heaven Allows,1955
4425,Howling III: The Marsupials,1987
4426,Kiss Me Deadly,1955
4429,Moby Dick,1956
4432,Sweet Smell of Success,1957
4433,Written on the Wind,1956
4436,Obsession,1976
4437,Suspiria,1977
4443,Outland,1981
4446,Final Fantasy: The Spirits Within,2001
4447,Legally Blonde,2001
4450,Bully,2001
4452,Made,2001
4454,More,1998
4456,Haunted Castle,2001
4466,Above the Law,1988
4468,Apartment Zero,1988
4471,Arthur 2: On the Rocks,1988
4472,Bad Dreams,1988
4473,Bat*21,1988
4474,Beaches,1988
4476,Big Business,1988
4478,Biloxi Blues,1988
4479,Bird,1988
4482,"Bright Lights, Big City",1988
4483,Caddyshack II,1988
4485,Casual Sex?,1988
4486,Clean and Sober,1988
4487,Cocktail,1988
4488,Colors,1988
4489,Coming to America,1988
4491,Criminal Law,1988
4492,Critters,1986
4495,Crossing Delancey,1988
4496,D.O.A.,1988
4497,Dead Heat,1988
4499,Dirty Rotten Scoundrels,1988
4500,Drowning by Numbers,1988
4501,"Elvira, Mistress of the Dark",1988
4502,Ernest Saves Christmas,1988
4503,Everybody's All-American,1988
4504,Feds,1988
4505,For Keeps,1988
4506,Frantic,1988
4507,Fresh Horses,1988
4508,Gorillas in the Mist,1988
4510,Heartbreak Hotel,1988
4511,High Spirits,1988
4512,Hot to Trot,1988
4514,Howling IV: The Original Nightmare,1988
4515,Imagine: John Lennon,1988
4516,Johnny Be Good,1988
4518,The Lair of the White Worm,1988
4520,License to Drive,1988
4522,Masquerade,1988
4524,Moon Over Parador,1988
4525,Moving,1988
4528,Off Limits,1988
4530,Permanent Record,1988
4531,Red Heat,1988
4532,Return of the Living Dead Part II,1988
4537,Running on Empty,1988
4538,Salome's Last Dance,1988
4543,Shoot to Kill,1988
4544,Short Circuit 2,1988
4545,Short Circuit,1986
4547,Stormy Monday,1988
4548,Sunset,1988
4553,They Live,1988
4554,To Kill a Priest,1988
4555,Torch Song Trilogy,1988
4556,Track 29,1988
4557,Tucker: The Man and His Dream,1988
4558,Twins,1988
4559,Vice Versa,1988
4560,Watchers,1988
4561,Waxwork,1988
4562,Without a Clue,1988
4563,Young Einstein,1988
4564,Always,1989
4565,American Ninja,1985
4566,American Ninja 2: The Confrontation,1987
4567,American Ninja 3: Blood Hunt,1989
4571,Bill & Ted's Excellent Adventure,1989
4572,Black Rain,1989
4573,Blaze,1989
4574,Blind Fury,1989
4575,Breaking In,1989
4577,Casualties of War,1989
4578,Chances Are,1989
4580,Cyborg,1989
4581,Dad,1989
4584,Dream a Little Dream,1989
4587,Earth Girls Are Easy,1988
4589,Eddie and the Cruisers,1983
4590,Enemies: A Love Story,1989
4591,Erik the Viking,1989
4593,Family Business,1989
4594,Farewell to the King,1989
4595,Fat Man and Little Boy,1989
4596,The Girl in a Swing,1988
4597,Gleaming the Cube,1989
4598,Going Overboard,1989
4599,Great Balls of Fire!,1989
4601,Happy Together,1989
4602,Harlem Nights,1989
4603,Her Alibi,1989
4605,How to Get Ahead in Advertising,1989
4606,Immediate Family,1989
4609,Jacknife,1989
4613,K-9,1989
4614,Kickboxer,1989
4615,Last Exit to Brooklyn,1989
4617,Let It Ride,1989
4618,Leviathan,1989
4619,Little Monsters,1989
4620,Lock Up,1989
4621,Look Who's Talking,1989
4622,Loverboy,1989
4623,Major League,1989
4624,Meet the Feebles,1989
4625,Millennium,1989
4627,Miss Firecracker,1989
4628,New York Stories,1989
4629,Next of Kin,1989
4631,Old Gringo,1989
4634,Penn & Teller Get Killed,1989
4635,Pink Cadillac,1989
4637,Red Scorpion,1989
4638,Jurassic Park III,2001
4639,America's Sweethearts,2001
4640,Brother,2000
4641,Ghost World,2001
4642,Hedwig and the Angry Inch,2000
4643,Planet of the Apes,2001
4649,Wet Hot American Summer,2001
4651,Renegades,1989
4654,Road House,1989
4655,Romero,1989
4659,Scandal,1989
4660,Scenes from the Class Struggle in Beverly Hills,1989
4661,Sea of Love,1989
4662,"See No Evil, Hear No Evil",1989
4663,She's Out of Control,1989
4664,Shirley Valentine,1989
4665,Shocker,1989
4666,Skin Deep,1989
4667,Slaves of New York,1989
4668,Some Girls,1988
4673,Tango & Cash,1989
4674,Tap,1989
4675,Three Fugitives,1989
4676,Troop Beverly Hills,1989
4677,Turner & Hooch,1989
4678,UHF,1989
4679,Uncle Buck,1989
4680,Vampire's Kiss,1989
4682,Warlock,1989
4684,Worth Winning,1989
4685,Warlock: The Armageddon,1993
4686,Weekend at Bernie's II,1993
4688,Black Robe,1991
4693,Idiot Box,1996
4695,Who'll Stop the Rain,1978
4699,Original Sin,2001
4701,Rush Hour 2,2001
4703,Chocolat,1988
4704,Hatari!,1962
4708,Marat/Sade,1966
4709,Paint Your Wagon,1969
4711,Theremin: An Electronic Odyssey,1993
4713,Altered States,1980
4714,Any Which Way You Can,1980
4718,American Pie 2,2001
4719,Osmosis Jones,2001
4721,American Outlaws,2001
4722,All Over the Guy,2001
4725,Session 9,2001
4727,Captain Corelli's Mandolin,2001
4728,Rat Race,2001
4729,Aberdeen,2000
4731,Innocence,2000
4732,Bubble Boy,2001
4734,Jay and Silent Bob Strike Back,2001
4735,Ghosts of Mars,2001
4736,Summer Catch,2001
4738,Happy Accidents,2000
4743,Tortilla Soup,2001
4744,Jeepers Creepers,2001
4745,O,2001
4746,Waking Up in Reno,2002
4748,3 Ninjas,1992
4749,3 Ninjas Kick Back,1994
4750,3 Ninjas Knuckle Up,1995
4752,Maniac,1980
4753,Vamp,1986
4757,Rock Star,2001
4759,Two Can Play That Game,2001
4761,Diamond Men,2001
4767,Abbott and Costello Meet the Mummy,1955
4771,Hardball,2001
4772,Dinner Rush,2000
4773,Haiku Tunnel,2001
4775,Glitter,2001
4776,Training Day,2001
4780,Liam,2000
4787,Little Man Tate,1991
4789,Phantom of the Paradise,1974
4791,Valdez Is Coming,1971
4792,13 Ghosts,1960
4793,Montenegro,1981
4795,Father Goose,1964
4798,Indiscreet,1958
4799,"It's a Mad, Mad, Mad, Mad World",1963
4800,King Solomon's Mines,1937
4802,Operation Petticoat,1959
4803,Play Misty for Me,1971
4804,Pocketful of Miracles,1961
4805,Sayonara,1957
4809,Silkwood,1983
4810,I Never Promised You a Rose Garden,1977
4811,Quadrophenia,1979
4812,SpaceCamp,1986
4813,When Worlds Collide,1951
4814,Don't Say a Word,2001
4815,Hearts in Atlantis,2001
4816,Zoolander,2001
4821,Joy Ride,2001
4822,Max Keeble's Big Move,2001
4823,Serendipity,2001
4829,Lady in a Cage,1964
4830,Brubaker,1980
4831,Can't Stop the Music,1980
4834,Cheech & Chong's Next Movie,1980
4835,Coal Miner's Daughter,1980
4837,Cruising,1980
4839,Death Ship,1980
4844,Bandits,2001
4845,Corky Romano,2001
4848,Mulholland Drive,2001
4849,My First Mister,2001
4852,Bones,2001
4855,Dirty Harry,1971
4857,Fiddler on the Roof,1971
4862,Not Without My Daughter,1991
4863,Female Trouble,1975
4865,From Hell,2001
4867,Riding in Cars with Boys,2001
4868,Bangkok Dangerous,2000
4870,Dancing at the Blue Iguana,2000
4871,Focus,2001
4872,Intimacy,2000
4873,Waking Life,2001
4874,K-PAX,2001
4875,On the Line,2001
4878,Donnie Darko,2001
4879,High Heels and Low Lifes,2001
4880,Life as a House,2001
4885,Domestic Disturbance,2001
4886,"Monsters, Inc.",2001
4888,Tape,2001
4889,Heist,2001
4890,Shallow Hal,2001
4893,When a Stranger Calls,1979
4898,Novocaine,2001
4899,Black Knight,2001
4900,Out Cold,2001
4901,Spy Game,2001
4903,In the Bedroom,2001
4907,Across 110th Street,1972
4911,Jabberwocky,1977
4912,Funny Girl,1968
4916,Midway,1976
4917,MacArthur,1977
4920,"Now, Voyager",1942
4921,Little Women,1933
4930,Funeral in Berlin,1966
4932,Dressed to Kill,1980
4936,Fame,1980
4941,Flash Gordon,1980
4943,At the Earth's Core,1976
4951,Lord of the Flies,1990
4957,Sudden Impact,1983
4958,Behind Enemy Lines,2001
4962,Texas Rangers,2001
4963,Ocean's Eleven,2001
4967,No Man's Land,2001
4969,And Then There Were None,1945
4971,Moscow on the Hudson,1984
4974,Not Another Teen Movie,2001
4975,Vanilla Sky,2001
4976,Iris,2001
4978,Lantana,2001
4980,Bill & Ted's Bogus Journey,1991
4981,Clockwise,1986
4985,Sheena,1984
4986,Silent Rage,1982
4987,Spacehunter: Adventures in the Forbidden Zone,1983
4989,How High,2001
4990,Jimmy Neutron: Boy Genius,2001
4991,Joe Somebody,2001
4992,Kate & Leopold,2001
4999,Dodsworth,1936
5000,Medium Cool,1969
5001,Sahara,1943
5002,Fritz the Cat,1972
5005,Separate Tables,1958
5007,Topkapi,1964
5008,Witness for the Prosecution,1957
5009,Ali,2001
5010,Black Hawk Down,2001
5012,Yentl,1983
5013,Gosford Park,2001
5014,I Am Sam,2001
5015,Monster's Ball,2001
5019,Queen Bee,1955
5021,Murder by Death,1976
5025,Orange County,2002
5027,Another 48 Hrs.,1990
5029,China Moon,1994
5035,Wuthering Heights,1970
5036,California Suite,1978
5039,Dragonslayer,1981
5040,Conan the Destroyer,1984
5042,Forbidden Zone,1980
5046,Impostor,2002
5047,Kung Pow: Enter the Fist,2002
5048,Snow Dogs,2002
5049,48 Hrs.,1982
5053,Blankman,1994
5054,Brainstorm,1983
5055,Dragon: The Bruce Lee Story,1993
5059,Little Dieter Needs to Fly,1997
5061,Mrs. Soffel,1984
5062,Seconds,1966
5063,One-Eyed Jacks,1961
5064,The Count of Monte Cristo,2002
5072,Metropolis,2001
5074,Storytelling,2001
5077,Cousins,1989
5078,Falling in Love,1984
5079,Young at Heart,1954
5081,Birthday Girl,2001
5085,Carmen Jones,1954
5092,Big Fat Liar,2002
5093,Collateral Damage,2002
5094,Rollerball,2002
5095,"Scotland, Pa.",2001
5096,Baby's Day Out,1994
5097,Bright Eyes,1934
5098,Dimples,1936
5099,Heidi,1937
5102,Rookie of the Year,1993
5105,Don't Look Now,1973
5106,Crossroads,2002
5107,Hart's War,2002
5108,John Q,2002
5110,Super Troopers,2001
5112,Last Orders,2001
5115,Cast a Giant Shadow,1966
5119,Saturday Night and Sunday Morning,1960
5120,Sleuth,1972
5121,Stroszek,1977
5122,Summer of '42,1971
5124,Town Without Pity,1961
5127,Dragonfly,2002
5128,Queen of the Damned,2002
5131,How to Kill Your Neighbor's Dog,2000
5134,Mean Machine,2001
5135,Monsoon Wedding,2001
5136,Wendigo,2001
5151,40 Days and 40 Nights,2002
5152,We Were Soldiers,2002
5167,My Favorite Brunette,1947
5168,Royal Wedding,1951
5169,Scarlet Street,1945
5170,All About the Benjamins,2002
5172,Full Frontal,2002
5173,Divorcing Jack,1998
5175,Hidden Agenda,1990
5179,Gloria,1980
5184,Heaven's Gate,1980
5185,Hero at Large,1980
5187,Hopscotch,1980
5189,Humanoids from the Deep,1980
5190,Inside Moves,1980
5197,Little Darlings,1980
5202,Mon oncle d'Amérique,1980
5203,The Monster Club,1981
5213,"Oh, God! Book II",1980
5214,"Oh, God!",1977
5218,Ice Age,2002
5219,Resident Evil,2002
5220,Showtime,2002
5221,Harrison's Flowers,2000
5222,Kissing Jessica Stein,2001
5224,Promises,2001
5227,Barabbas,1961
5231,Road to Morocco,1942
5233,Road to Utopia,1946
5237,Taps,1981
5241,Seems Like Old Times,1980
5244,Shogun Assassin,1980
5245,Simon,1980
5246,Smokey and the Bandit II,1980
5247,Smokey and the Bandit,1977
5249,Spetters,1980
5250,Stir Crazy,1980
5254,Blade II,2002
5255,Sorority Boys,2002
5258,George Washington,2000
5263,Strait-Jacket,1964
5264,Clockstoppers,2002
5265,Death to Smoochy,2002
5266,Panic Room,2002
5276,Crimes of Passion,1984
5279,Impromptu,1991
5282,High Crimes,2002
5284,Crush,2001
5287,"After Dark, My Sweet",1990
5289,Body and Soul,1947
5292,Slap Shot,1977
5293,Changing Lanes,2002
5294,Frailty,2001
5298,Human Nature,2001
5299,My Big Fat Greek Wedding,2002
5300,3:10 to Yuma,1957
5303,Joe Versus the Volcano,1990
5305,Return of the Killer Tomatoes!,1988
5308,Three Men and a Baby,1987
5309,Three Men and a Little Lady,1990
5310,Transylvania 6-5000,1985
5312,Murder by Numbers,2002
5316,Enigma,2001
5323,Jason X,2002
5324,Life or Something Like It,2002
5333,Bob le Flambeur,1955
5334,Cadillac Man,1990
5337,Delirious,1991
5339,Husbands and Wives,1992
5340,Joe,1970
5341,Lenny,1974
5344,Thief of Hearts,1984
5346,Wild Orchid,1990
5347,Deuces Wild,2002
5348,Hollywood Ending,2002
5349,Spider-Man,2002
5352,The Big Sleep,1978
5353,Butterflies Are Free,1972
5357,Iron Will,1994
5358,Mountains of the Moon,1990
5359,Rambling Rose,1991
5361,White Fang,1991
5364,Unfaithful,2002
5366,Whore,1991
5367,My Beautiful Laundrette,1985
5369,Big Bad Mama,1974
5372,Calamity Jane,1953
5377,About a Boy,2002
5378,Star Wars: Episode II - Attack of the Clones,2002
5382,Every Which Way But Loose,1978
5384,I Want to Live!,1958
5387,Enough,2002
5388,Insomnia,2002
5390,CQ,2001
5392,Bus Stop,1956
5394,Don't Bother to Knock,1952
5396,Let's Make Love,1960
5397,Monkey Business,1952
5398,Requiem for a Heavyweight,1962
5399,River of No Return,1954
5401,Undercover Brother,2002
5404,84 Charing Cross Road,1987
5409,Rapid Fire,1992
5410,Silent Running,1972
5414,Bad Company,2002
5415,Divine Secrets of the Ya-Ya Sisterhood,2002
5419,Scooby-Doo,2002
5420,Windtalkers,2002
5423,Gangster No. 1,2000
5424,Harvard Man,2001
5428,Cheech & Chong's The Corsican Brothers,1984
5434,"Sorry, Wrong Number",1948
5435,Hombre,1967
5438,Men at Work,1990
5439,S.O.B.,1981
5440,She Wore a Yellow Ribbon,1949
5443,Juwanna Mann,2002
5444,Lilo & Stitch,2002
5445,Minority Report,2002
5446,Rabbit-Proof Fence,2002
5447,Sunshine State,2002
5448,Hey Arnold! The Movie,2002
5449,Mr. Deeds,2002
5450,Lovely & Amazing,2001
5451,Pumpkin,2002
5453,Lost in Yonkers,1993
5458,Like Mike,2002
5461,Me Without You,2001
5463,Reign of Fire,2002
5464,Road to Perdition,2002
5468,20 Million Miles to Earth,1957
5470,The Importance of Being Earnest,1952
5471,Perfect,1985
5472,1776,1972
5475,Z,1969
5478,Eight Legged Freaks,2002
5479,K-19: The Widowmaker,2002
5480,Stuart Little 2,2002
5481,Austin Powers in Goldmember,2002
5485,Tadpole,2002
5490,The Big Bus,1976
5493,In Like Flint,1967
5496,Ossessione,1943
5499,Robin and Marian,1976
5500,Top Secret!,1984
5502,Signs,2002
5504,Spy Kids 2: The Island of Lost Dreams,2002
5506,Blood Work,2002
5507,xXx,2002
5508,24 Hour Party People,2002
5522,Rollerball,1975
5524,Blue Crush,2002
5527,Possession,2002
5528,One Hour Photo,2002
5531,Undisputed,2002
5537,Satin Rouge,2002
5539,Care Bears Movie II: A New Generation,1986
5540,Clash of the Titans,1981
5541,Hot Shots!,1991
5544,Time After Time,1979
5546,976-EVIL,1989
5548,Down and Out in Beverly Hills,1986
5550,Love Me Tender,1956
5553,Stakeout,1987
5554,Wild in the Country,1961
5555,Wolfen,1981
5561,True Colors,1991
5564,Swimfan,2002
5568,Johnny Dangerously,1984
5572,Barbershop,2002
5577,Igby Goes Down,2002
5581,Betsy's Wedding,1990
5582,Captain Ron,1992
5584,Ernest Goes to Jail,1990
5585,Ernest Scared Stupid,1991
5591,Monkey Trouble,1994
5596,Spaced Invaders,1990
5609,Ballistic: Ecks vs. Sever,2002
5612,Trapped,2002
5617,Secretary,2002
5620,Sweet Home Alabama,2002
5625,Moonlight Mile,2002
5628,Wasabi,2001
5629,Jonah: A VeggieTales Movie,2002
5630,Red Dragon,2002
5632,Bloody Sunday,2002
5633,Heaven,2002
5634,Pipe Dream,2002
5636,Welcome to Collinwood,2002
5637,Flirting,1991
5643,Powaqqatsi,1988
5645,Texasville,1990
5646,Valmont,1989
5647,Ernest Goes to Africa,1997
5650,Strange Brew,1983
5653,Django,1966
5657,Flashback,1990
5660,Seance on a Wet Afternoon,1964
5663,Below,2002
5664,Brown Sugar,2002
5665,Knockaround Guys,2002
5667,Tuck Everlasting,2002
5668,White Oleander,2002
5669,Bowling for Columbine,2002
5670,Comedian,2002
5673,Punch-Drunk Love,2002
5675,Swept Away,2002
5680,Auto Focus,2002
5684,Naqoyqatsi,2002
5685,Real Women Have Curves,2002
5688,Tully,2000
5689,Billy Bathgate,1991
5693,Saturday Night Fever,1977
5694,Staying Alive,1983
5696,Urban Cowboy,1980
5705,Xanadu,1980
5707,Absence of Malice,1981
5708,All Night Long,1981
5712,Blow Out,1981
5718,Carbon Copy,1981
5723,Continental Divide,1981
5728,Death Hunt,1981
5729,Endless Love,1981
5732,Eye of the Needle,1981
5743,"Fort Apache, the Bronx",1981
5747,Gallipoli,1981
5752,Gregory's Girl,1981
5764,Looker,1981
5768,Modern Problems,1981
5769,Modern Romance,1981
5771,My Bloody Valentine,1981
5772,My Dinner with André,1981
5777,Pennies from Heaven,1981
5780,Polyester,1981
5781,Private Lessons,1981
5783,Derrida,2002
5784,Ghost Ship,2002
5785,Jackass: The Movie,2002
5788,All or Nothing,2002
5791,Frida,2002
5792,Roger Dodger,2002
5796,Casino Royale,1967
5799,Exodus,1960
5803,I Spy,2002
5809,Femme Fatale,2002
5810,8 Mile,2002
5812,Far from Heaven,2002
5816,Harry Potter and the Chamber of Secrets,2002
5817,Ararat,2002
5819,Interview with the Assassin,2002
5820,Standing in the Shadows of Motown,2002
5824,Liberty Stands Still,2002
5826,Rio Grande,1950
5829,Men with Brooms,2002
5832,Left Behind II: Tribulation Force,2002
5833,Dog Soldiers,2002
5834,Fingers,1978
5836,Houseboat,1958
5841,Return to the Blue Lagoon,1991
5843,Toy Soldiers,1991
5846,Raggedy Man,1981
5847,Ragtime,1981
5851,Rollover,1981
5853,Scanners,1981
5854,Sharky's Machine,1981
5855,Shock Treatment,1981
5859,Southern Comfort,1981
5862,Student Bodies,1981
5863,Take This Job and Shove It,1981
5867,Thief,1981
5869,True Confessions,1981
5872,Die Another Day,2002
5873,The Emperor's Club,2002
5874,Friday After Next,2002
5875,Personal Velocity,2002
5880,Extreme Ops,2002
5881,Solaris,2002
5882,Treasure Planet,2002
5883,They,2002
5890,Elling,2001
5899,Zulu,1964
5900,Analyze That,2002
5903,Equilibrium,2002
5907,Medea,1970
5914,"Vernon, Florida",1981
5931,Britannia Hospital,1982
5932,Burden of Dreams,1982
5937,Danton,1983
5938,Deathtrap,1982
5940,Eating Raoul,1982
5941,Drumline,2002
5943,Maid in Manhattan,2002
5944,Star Trek: Nemesis,2002
5945,About Schmidt,2002
5947,Evelyn,2002
5951,Morvern Callar,2002
5954,25th Hour,2002
5955,Antwone Fisher,2002
5956,Gangs of New York,2002
5957,Two Weeks Notice,2002
5959,Narc,2002
5960,Bad Influence,1990
5961,Blue Steel,1990
5962,Body of Evidence,1993
5968,Miami Blues,1990
5969,My Girl 2,1994
5970,My Girl,1991
5975,War and Peace,1956
5979,Attack of the Crab Monsters,1957
5980,Black Christmas,1974
5983,Invaders from Mars,1953
5986,Fat City,1972
5987,"Love, Honour and Obey",2000
5989,Catch Me If You Can,2002
5990,Pinocchio,2002
5991,Chicago,2002
5993,Max,2002
5994,Nicholas Nickleby,2002
5998,Doppelganger,1993
5999,Heavy Metal 2000,2000
6002,Love Liza,2002
6003,Confessions of a Dangerous Mind,2002
6005,Blue Collar Comedy Tour: The Movie,2003
6006,Just Married,2003
6013,Kangaroo Jack,2003
6014,National Security,2003
6022,American Me,1992
